,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Travelling_Solo,Group_Size,Cabin_Deck,Cabin_Side,Cabin_Region1,Cabin_Region2,Cabin_Region3,Cabin_Region4,Cabin_Region5,Cabin_Region6,Age Group,Total Expenditure,No Spending,Expenditure Category
129,0139_01,Europa,True,C/6/S,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Charda Myling,True,True,1,C,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
130,0140_01,Earth,True,G/19/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Evaley Mejiaddox,True,False,2,G,P,True,False,False,False,False,False,Age_19-25,0.0,True,No Expense
131,0140_02,Earth,False,F/29/P,TRAPPIST-1e,26.0,False,440.0,0.0,0.0,0.0,462.0,Verney Whitakers,False,False,2,F,P,True,False,False,False,False,False,Age_26-32,902.0,False,Medium Expense
132,0141_01,Mars,False,F/30/P,TRAPPIST-1e,31.0,False,,0.0,97.0,0.0,0.0,Pyrohs Harte,False,True,1,F,P,True,False,False,False,False,False,Age_26-32,97.0,False,Low Expense
133,0144_01,Earth,False,F/31/S,TRAPPIST-1e,20.0,False,0.0,420.0,210.0,0.0,0.0,Guadae Dayers,True,True,1,F,S,True,False,False,False,False,False,Age_19-25,630.0,False,Low Expense
134,0146_01,Earth,False,G/25/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Verly Wolferguson,False,True,1,G,S,True,False,False,False,False,False,age_50+,0.0,True,No Expense
135,0147_01,Earth,True,G/26/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Samie Hubbarrison,True,True,1,G,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
136,0148_01,Mars,False,F/31/P,TRAPPIST-1e,42.0,False,1072.0,0.0,10.0,0.0,76.0,Corsh Pashe,False,True,1,F,P,True,False,False,False,False,False,Age_33_50,1158.0,False,Medium Expense
137,0149_01,Earth,True,G/27/S,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Billya Hubbarrison,True,True,1,G,S,True,False,False,False,False,False,,0.0,True,No Expense
138,0151_01,Earth,True,G/20/P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Shanie Simson,False,True,1,G,P,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
139,0152_01,Earth,False,F/32/P,,41.0,False,0.0,0.0,0.0,0.0,607.0,Andan Estron,False,True,1,F,P,True,False,False,False,False,False,Age_33_50,607.0,False,Low Expense
140,0160_01,Earth,False,G/22/P,TRAPPIST-1e,22.0,False,4119.0,0.0,0.0,0.0,61.0,Gory Atkinney,False,True,1,G,P,True,False,False,False,False,False,Age_19-25,4180.0,False,High Expense
141,0163_01,Europa,True,B/8/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Kabiton Hetforhaft,True,False,2,B,P,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
142,0163_02,Europa,True,B/8/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Scharab Hetforhaft,True,False,2,B,P,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
143,0164_01,Earth,False,G/28/S,TRAPPIST-1e,57.0,False,50.0,1688.0,0.0,,135.0,Fany Hutchinton,True,False,2,G,S,True,False,False,False,False,False,age_50+,1873.0,False,High Expense
144,0164_02,Earth,True,G/28/S,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Ianya Hutchinton,False,False,2,G,S,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
145,0165_01,Mars,True,F/37/P,TRAPPIST-1e,35.0,,0.0,0.0,0.0,0.0,0.0,Graven Anche,True,True,1,F,P,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
146,0167_01,Mars,True,F/35/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Miten Floaf,True,False,2,F,S,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
147,0167_02,Mars,False,F/35/S,TRAPPIST-1e,27.0,False,1365.0,0.0,48.0,22.0,137.0,Rios Floaf,False,False,2,F,S,True,False,False,False,False,False,Age_26-32,1572.0,False,High Expense
148,0169_01,Earth,True,G/23/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Wandy Fisherry,False,True,1,G,P,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
149,0170_01,Earth,False,E/10/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,221.0,567.0,Mollie Mcmahoney,False,True,1,E,S,True,False,False,False,False,False,Age_19-25,788.0,False,Medium Expense
150,0171_01,Earth,True,G/30/S,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Coracy Gordanieves,True,True,1,G,S,True,False,False,False,False,False,Age_19-25,0.0,True,No Expense
151,0172_01,Earth,True,G/24/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Hanna Johnshines,True,True,1,G,P,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
152,0173_01,Earth,,E/11/S,TRAPPIST-1e,58.0,False,0.0,985.0,0.0,5.0,0.0,Hilip Grifford,True,True,1,E,S,True,False,False,False,False,False,age_50+,990.0,False,Medium Expense
153,0174_01,Earth,False,F/38/P,55 Cancri e,21.0,False,287.0,0.0,16.0,115.0,175.0,Doryn Lambles,False,True,1,F,P,True,False,False,False,False,False,Age_19-25,593.0,False,Low Expense
154,0177_01,Europa,False,B/2/S,TRAPPIST-1e,38.0,False,0.0,10346.0,1.0,14970.0,2111.0,Toperon Iniouser,False,True,1,B,S,True,False,False,False,False,False,Age_33_50,27428.0,False,High Expense
155,0178_01,Mars,False,D/6/S,TRAPPIST-1e,38.0,False,3414.0,0.0,161.0,28.0,119.0,Wees Knik,False,True,1,D,S,True,False,False,False,False,False,Age_33_50,3722.0,False,High Expense
156,0179_01,Earth,False,G/26/P,TRAPPIST-1e,19.0,False,1.0,219.0,673.0,2.0,11.0,Elaney Webstephrey,True,False,3,G,P,True,False,False,False,False,False,Age_19-25,906.0,False,Medium Expense
157,0179_02,Earth,False,G/26/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Raque Webstephrey,False,False,3,G,P,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
158,0179_03,Earth,False,G/26/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Sallyl Webstephrey,True,False,3,G,P,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
159,0181_01,Earth,False,G/27/P,TRAPPIST-1e,20.0,False,0.0,0.0,3.0,299.0,92.0,Nancis Brighttt,False,True,1,G,P,True,False,False,False,False,False,Age_19-25,394.0,False,Low Expense
160,0182_01,Europa,True,C/3/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Ksorab Disight,True,True,1,C,P,True,False,False,False,False,False,Age_19-25,0.0,True,No Expense
161,0183_01,Earth,False,F/36/S,TRAPPIST-1e,37.0,False,17.0,146.0,426.0,0.0,232.0,Stany Weaves,True,True,1,F,S,True,False,False,False,False,False,Age_33_50,821.0,False,Medium Expense
162,0186_01,Earth,False,G/28/P,TRAPPIST-1e,25.0,False,62.0,0.0,0.0,0.0,956.0,Camiet Shephendry,False,True,1,G,P,True,False,False,False,False,False,Age_19-25,1018.0,False,Medium Expense
163,0188_01,Earth,True,G/31/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Branda Romez,True,True,1,G,S,True,False,False,False,False,False,age_50+,0.0,True,No Expense
164,0189_01,Earth,False,E/8/P,55 Cancri e,49.0,False,84.0,3.0,401.0,202.0,98.0,Helly Booters,False,True,1,E,P,True,False,False,False,False,False,Age_33_50,788.0,False,Medium Expense
165,0190_01,Earth,True,G/32/S,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,,False,True,1,G,S,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
166,0192_01,Earth,True,G/29/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Tance Adavisons,True,False,3,G,P,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
167,0192_02,Earth,False,G/29/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,False,False,3,G,P,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
168,0192_03,Earth,False,G/29/P,TRAPPIST-1e,39.0,False,0.0,0.0,10.0,898.0,0.0,Lilace Adavisons,False,False,3,G,P,True,False,False,False,False,False,Age_33_50,908.0,False,Medium Expense
169,0193_01,Mars,True,F/41/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Sps Raf,True,False,3,F,P,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
170,0193_02,Mars,False,F/41/P,TRAPPIST-1e,23.0,False,,0.0,8.0,1072.0,0.0,Frook Raf,False,False,3,F,P,True,False,False,False,False,False,Age_19-25,1080.0,False,Medium Expense
171,0193_03,Mars,False,F/41/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Goles Raf,True,False,3,F,P,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
172,0195_01,Mars,False,F/42/P,TRAPPIST-1e,39.0,False,406.0,0.0,867.0,0.0,0.0,Bar Floaf,True,True,1,F,P,True,False,False,False,False,False,Age_33_50,1273.0,False,Medium Expense
173,0196_01,Mars,False,D/5/P,PSO J318.5-22,25.0,False,1052.0,0.0,719.0,0.0,7.0,Caper Emead,False,True,1,D,P,True,False,False,False,False,False,Age_19-25,1778.0,False,High Expense
174,0197_01,Europa,False,C/5/P,TRAPPIST-1e,36.0,False,0.0,972.0,0.0,795.0,575.0,Astrak Dissper,False,True,1,C,P,True,False,False,False,False,False,Age_33_50,2342.0,False,High Expense
175,0198_01,Earth,,G/30/P,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,Jeroy Cookson,True,True,1,G,P,True,False,False,False,False,False,age_50+,0.0,True,No Expense
176,0199_01,Earth,True,G/33/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Regana Morrows,False,True,1,G,S,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
177,0200_01,Earth,True,G/31/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Elia Colomonson,True,True,1,G,P,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
178,0201_01,Europa,True,B/3/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Bacistion,True,False,2,B,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
179,0201_02,Europa,True,B/3/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Edaruma Bacistion,True,False,2,B,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
180,0202_01,Europa,True,B/9/P,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,True,False,2,B,P,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
181,0202_02,Europa,False,A/2/P,55 Cancri e,,False,0.0,2433.0,,878.0,443.0,Vegas Embleng,True,False,2,A,P,True,False,False,False,False,False,,3754.0,False,High Expense
182,0203_01,Europa,True,C/8/S,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Ancham Heateele,True,True,1,C,S,True,False,False,False,False,False,age_50+,0.0,True,No Expense
183,0205_01,Earth,False,G/34/S,TRAPPIST-1e,29.0,False,0.0,2.0,66.0,0.0,705.0,Carma Oneiles,False,True,1,G,S,True,False,False,False,False,False,Age_26-32,773.0,False,Medium Expense
184,0206_01,Europa,False,C/9/S,55 Cancri e,,False,2.0,1720.0,12.0,1125.0,122.0,Nuson Brugashed,True,True,1,C,S,True,False,False,False,False,False,,2981.0,False,High Expense
185,0207_01,Earth,True,G/32/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Thony Mcfaddennon,False,True,1,G,P,True,False,False,False,False,False,Age_19-25,0.0,True,No Expense
186,0210_01,,True,D/6/P,55 Cancri e,24.0,False,0.0,0.0,,0.0,0.0,Arraid Inicont,True,True,1,D,P,True,False,False,False,False,False,Age_19-25,0.0,True,No Expense
187,0211_01,Mars,False,F/44/P,TRAPPIST-1e,29.0,False,902.0,1.0,137.0,0.0,0.0,Pebuts Appie,True,False,3,F,P,True,False,False,False,False,False,Age_26-32,1040.0,False,Medium Expense
188,0211_02,Mars,True,F/44/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Corsh Appie,True,False,3,F,P,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
189,0211_03,Mars,False,F/44/P,TRAPPIST-1e,17.0,False,848.0,0.0,307.0,182.0,0.0,Picers Date,False,False,3,F,P,True,False,False,False,False,False,Age_0-18,1337.0,False,Medium Expense
190,0212_01,Earth,False,E/9/P,TRAPPIST-1e,13.0,False,192.0,0.0,0.0,51.0,739.0,Inen Workmans,False,False,2,E,P,True,False,False,False,False,False,Age_0-18,982.0,False,Medium Expense
191,0212_02,Earth,False,F/45/P,TRAPPIST-1e,35.0,False,147.0,188.0,0.0,10.0,387.0,Shally Workmans,False,False,2,F,P,True,False,False,False,False,False,Age_33_50,732.0,False,Medium Expense
192,0213_01,Earth,False,F/46/P,TRAPPIST-1e,21.0,False,367.0,281.0,0.0,0.0,146.0,Carita Navages,False,True,1,F,P,True,False,False,False,False,False,Age_19-25,794.0,False,Medium Expense
193,0216_01,Earth,False,F/40/S,55 Cancri e,21.0,False,0.0,56.0,0.0,0.0,1918.0,Searla Garnes,False,True,1,F,S,True,False,False,False,False,False,Age_19-25,1974.0,False,High Expense
194,0217_01,Earth,False,F/47/P,TRAPPIST-1e,38.0,False,1517.0,0.0,0.0,27.0,0.0,Prilly Shieldson,False,True,1,F,P,True,False,False,False,False,False,Age_33_50,1544.0,False,High Expense
195,0219_01,Earth,True,G/36/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Nica River,True,True,1,G,P,True,False,False,False,False,False,Age_19-25,0.0,True,No Expense
196,0220_01,Earth,True,G/37/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,True,False,7,G,P,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
197,0220_02,Earth,False,G/37/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,True,False,7,G,P,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
198,0220_03,Earth,True,G/37/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,False,False,7,G,P,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
199,0220_04,Earth,False,E/10/P,TRAPPIST-1e,25.0,False,122.0,84.0,,0.0,0.0,Dont Wilsoney,False,False,7,E,P,True,False,False,False,False,False,Age_19-25,206.0,False,Low Expense
200,0220_05,Earth,False,F/48/P,TRAPPIST-1e,16.0,False,0.0,3.0,0.0,0.0,1099.0,Velyne Wilsoney,False,False,7,F,P,True,False,False,False,False,False,Age_0-18,1102.0,False,Medium Expense
201,0220_06,Earth,False,G/37/P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,False,False,7,G,P,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
202,0220_07,Earth,True,G/37/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,True,False,7,G,P,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
203,0221_01,Mars,False,E/13/S,55 Cancri e,21.0,False,2237.0,0.0,119.0,0.0,0.0,Cowhex Blan,False,False,7,E,S,True,False,False,False,False,False,Age_19-25,2356.0,False,High Expense
204,0221_02,Mars,False,E/13/S,TRAPPIST-1e,23.0,False,1215.0,80.0,1.0,2.0,0.0,Yogark Reke,False,False,7,E,S,True,False,False,False,False,False,Age_19-25,1298.0,False,Medium Expense
205,0221_03,Mars,False,E/13/S,TRAPPIST-1e,33.0,False,1933.0,12.0,188.0,1.0,0.0,Jacks Reke,False,False,7,E,S,True,False,False,False,False,False,Age_33_50,2134.0,False,High Expense
206,0221_04,Mars,True,E/13/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Eerch Reke,True,False,7,E,S,True,False,False,False,False,False,Age_19-25,0.0,True,No Expense
207,0221_05,Mars,False,E/13/S,TRAPPIST-1e,41.0,False,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke,False,False,7,E,S,True,False,False,False,False,False,Age_33_50,2597.0,False,High Expense
208,0221_06,Mars,False,E/13/S,TRAPPIST-1e,16.0,False,915.0,0.0,221.0,234.0,0.0,Gran Reke,False,False,7,E,S,True,False,False,False,False,False,Age_0-18,1370.0,False,Medium Expense
209,0221_07,Mars,True,E/13/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Rohs Reke,False,False,7,E,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
210,0222_01,Mars,False,F/41/S,TRAPPIST-1e,20.0,False,1406.0,0.0,0.0,11.0,0.0,Gone Perte,False,False,3,F,S,True,False,False,False,False,False,Age_19-25,1417.0,False,Medium Expense
211,0222_02,Mars,True,F/41/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Colf Deva,True,False,3,F,S,True,False,False,False,False,False,Age_19-25,0.0,True,No Expense
212,0222_03,Mars,True,E/14/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Grake Perte,True,False,3,E,S,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
213,0223_01,Earth,False,G/35/S,TRAPPIST-1e,21.0,False,0.0,2.0,665.0,0.0,9.0,Evan Sykess,False,True,1,G,S,True,False,False,False,False,False,Age_19-25,676.0,False,Low Expense
214,0224_01,Mars,False,F/42/S,TRAPPIST-1e,32.0,True,181.0,0.0,5.0,1634.0,0.0,Blues Queen,False,True,1,F,S,True,False,False,False,False,False,Age_26-32,1820.0,False,High Expense
215,0225_01,Earth,True,G/38/P,PSO J318.5-22,58.0,False,0.0,0.0,0.0,0.0,0.0,Carly Hortis,True,True,1,G,P,True,False,False,False,False,False,age_50+,0.0,True,No Expense
216,0229_01,Earth,False,F/43/S,TRAPPIST-1e,24.0,False,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,False,True,1,F,S,True,False,False,False,False,False,Age_19-25,803.0,False,Medium Expense
217,0231_01,Mars,False,F/44/S,TRAPPIST-1e,30.0,False,85.0,0.0,1.0,1720.0,0.0,Krus Nate,False,True,1,F,S,True,False,False,False,False,False,Age_26-32,1806.0,False,High Expense
218,0232_01,Earth,True,G/36/S,PSO J318.5-22,27.0,False,0.0,,0.0,0.0,0.0,Nica Bakerrison,False,True,1,G,S,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
219,0233_01,Mars,False,F/45/S,TRAPPIST-1e,32.0,False,56.0,0.0,256.0,1438.0,0.0,Teda Wist,False,True,1,F,S,True,False,False,False,False,False,Age_26-32,1750.0,False,High Expense
220,0234_01,Earth,False,F/50/P,TRAPPIST-1e,43.0,False,,888.0,0.0,0.0,0.0,Keitha Josey,False,True,1,F,P,True,False,False,False,False,False,Age_33_50,888.0,False,Medium Expense
221,0237_01,Europa,True,B/11/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Weias Aginge,True,True,1,B,P,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
222,0239_01,Mars,False,np.nan/np.nan/np.nan,TRAPPIST-1e,37.0,False,637.0,0.0,0.0,92.0,319.0,Diedow Resty,False,True,1,F,S,False,True,False,False,False,False,Age_33_50,1048.0,False,Medium Expense
223,0240_01,Mars,True,F/52/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Puffes Crie,True,True,1,F,P,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
224,0241_01,Europa,,E/11/P,55 Cancri e,33.0,False,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,False,True,1,E,P,True,False,False,False,False,False,Age_33_50,7177.0,False,High Expense
225,0242_01,,False,F/46/S,TRAPPIST-1e,18.0,False,313.0,1.0,691.0,283.0,0.0,Almone Sté,False,True,1,F,S,True,False,False,False,False,False,Age_0-18,1288.0,False,Medium Expense
226,0243_01,Earth,True,G/37/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,False,True,1,G,S,True,False,False,False,False,False,Age_19-25,0.0,True,No Expense
227,0244_01,Mars,True,np.nan/np.nan/np.nan,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Froos Sad,True,False,2,F,S,False,True,False,False,False,False,Age_33_50,0.0,True,No Expense
228,0244_02,Mars,True,F/47/S,55 Cancri e,14.0,,0.0,0.0,0.0,0.0,0.0,Tous Sad,True,False,2,F,S,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
229,0245_01,Europa,False,C/6/P,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,True,False,2,C,P,True,False,False,False,False,False,Age_33_50,3578.0,False,High Expense
230,0245_02,Europa,False,C/6/P,TRAPPIST-1e,33.0,False,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,False,False,2,C,P,True,False,False,False,False,False,Age_33_50,12378.0,False,High Expense
231,0246_01,Mars,False,D/8/P,TRAPPIST-1e,21.0,False,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,False,True,1,D,P,True,False,False,False,False,False,Age_19-25,3261.0,False,High Expense
232,0248_01,Europa,False,C/10/S,TRAPPIST-1e,33.0,False,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,False,True,1,C,S,True,False,False,False,False,False,Age_33_50,9684.0,False,High Expense
233,0250_01,Earth,True,G/38/S,PSO J318.5-22,47.0,False,,0.0,0.0,0.0,0.0,Camily Kramosley,False,True,1,G,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
234,0251_01,,True,C/11/S,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,True,True,1,C,S,True,False,False,False,False,False,age_50+,0.0,True,No Expense
235,0252_01,Earth,False,F/53/P,TRAPPIST-1e,30.0,False,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,False,True,1,F,P,True,False,False,False,False,False,Age_26-32,1571.0,False,High Expense
236,0253_01,Earth,False,G/42/P,TRAPPIST-1e,29.0,False,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,False,True,1,G,P,True,False,False,False,False,False,Age_26-32,888.0,False,Medium Expense
237,0254_01,Earth,False,F/54/P,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,Race Stenson,True,True,1,F,P,True,False,False,False,False,False,Age_19-25,1290.0,False,Medium Expense
238,0255_01,Europa,True,A/3/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,True,True,1,A,S,True,False,False,False,False,False,Age_19-25,0.0,True,No Expense
239,0257_01,Mars,False,F/49/S,55 Cancri e,21.0,False,1664.0,0.0,,0.0,0.0,Errohs Berte,False,False,2,F,S,True,False,False,False,False,False,Age_19-25,1664.0,False,High Expense
240,0257_02,Mars,True,F/49/S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Squars Berte,True,False,2,F,S,True,False,False,False,False,False,age_50+,0.0,True,No Expense
241,0258_01,Earth,False,F/50/S,TRAPPIST-1e,22.0,False,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,False,True,1,F,S,True,False,False,False,False,False,Age_19-25,704.0,False,Low Expense
242,0260_01,Europa,False,E/16/S,TRAPPIST-1e,26.0,False,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,False,True,1,E,S,True,False,False,False,False,False,Age_26-32,7845.0,False,High Expense
243,0261_01,Earth,False,F/56/P,TRAPPIST-1e,26.0,False,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,False,True,1,F,P,True,False,False,False,False,False,Age_26-32,898.0,False,Medium Expense
244,0263_01,Earth,True,G/43/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Maen Merkins,True,True,1,G,P,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
245,0265_01,Europa,True,D/8/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,,0.0,Etair Herpumble,True,True,1,D,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
246,0267_01,Earth,False,F/51/S,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,False,True,1,F,S,True,False,False,False,False,False,Age_0-18,873.0,False,Medium Expense
247,0269_01,Earth,False,F/52/S,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,True,True,1,F,S,True,False,False,False,False,False,Age_33_50,823.0,False,Medium Expense
248,0270_01,Earth,False,F/59/P,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,False,True,1,F,P,True,False,False,False,False,False,age_50+,1393.0,False,Medium Expense
249,0275_01,Europa,True,D/9/S,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,True,True,1,D,S,True,False,False,False,False,False,,0.0,True,No Expense
250,0277_01,Earth,False,F/61/P,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,True,True,1,F,P,True,False,False,False,False,False,Age_33_50,2487.0,False,High Expense
251,0278_01,Earth,False,np.nan/np.nan/np.nan,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,888.0,,Judya Beachez,False,False,2,F,S,False,True,False,False,False,False,Age_33_50,888.0,False,Medium Expense
252,0278_02,Earth,False,G/45/P,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,Marice Beachez,False,False,2,G,P,True,False,False,False,False,False,Age_33_50,444.0,False,Low Expense
253,0281_01,Earth,False,F/63/P,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,True,True,1,F,P,True,False,False,False,False,False,Age_19-25,2078.0,False,High Expense
254,0282_01,Earth,False,F/54/S,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,Valex Baketton,True,True,1,F,S,True,False,False,False,False,False,Age_19-25,918.0,False,Medium Expense
255,0283_01,Earth,True,G/46/P,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Jacky Santin,True,False,2,G,P,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
256,0283_02,Earth,False,F/64/P,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,Roydo Santin,True,False,2,F,P,True,False,False,False,False,False,Age_19-25,803.0,False,Medium Expense
